employee_id,designation,no_of_trainings,length_of_service,avg_training_score,is_promoted
73508,Data Scientist,1,24,75.0,0
68754,Data Analyst,1,3,,0
6099,Software Engineer,1,1,48.0,0
38634,Admin,2,2,86.0,1
38271,Software Engineer,1,8,44.0,0
53405,Admin,3,7,72.0,0
77609,QA Engineer,2,2,57.0,0
22580,Data Engineer,2,4,47.0,0
43497,QA Engineer,1,3,51.0,0
14781,DevOps Engineer,1,4,64.0,0
14576,DevOps Engineer,1,11,53.0,0
45407,Admin,1,5,73.0,0
3124,Data Analyst,1,2,66.0,0
70800,QA Engineer,1,8,99.0,1
35493,Software Engineer,1,3,80.0,0
25396,Platform Engineer,1,5,52.0,0
5283,Manager,1,3,59.0,0
10067,Platform Engineer,1,6,51.0,0
46585,Data Scientist,1,3,55.0,0
3225,Platform Engineer,1,9,58.0,0
55264,Data Analyst,1,8,51.0,0
22333,Data Engineer,2,5,82.0,0
63955,Data Scientist,1,1,47.0,0
69334,Data Engineer,1,3,60.0,1
4310,Platform Engineer,1,5,56.0,0
45756,Data Analyst,1,4,73.0,0
10377,Data Scientist,1,2,53.0,0
35903,Platform Engineer,1,4,58.0,0
50163,Admin,1,4,55.0,0
25255,Data Engineer,1,2,78.0,0
21623,Data Engineer,1,15,60.0,0
701,Data Scientist,1,4,53.0,0
3440,DevOps Engineer,1,5,52.0,0
68280,Software Engineer,2,8,46.0,0
69785,Data Analyst,1,1,43.0,0
69847,Admin,1,2,59.0,0
49317,Data Analyst,1,2,57.0,0
1159,Software Engineer,1,3,72.0,0
19141,Software Engineer,1,7,51.0,0
14262,Data Engineer,1,7,77.0,0
44397,Platform Engineer,1,5,81.0,0
32925,Manager,2,4,86.0,0
54216,Principle Architect,1,18,,0
2732,Data Engineer,2,6,80.0,0
70028,Principle Architect,3,6,84.0,0
15431,Admin,1,5,81.0,0
36487,QA Engineer,1,8,86.0,0
68345,Data Scientist,1,3,80.0,0
11310,Platform Engineer,1,4,,0
5366,Principle Architect,1,5,60.0,0
73314,Admin,1,7,73.0,0
11811,Data Scientist,1,4,78.0,1
34277,Manager,1,19,50.0,0
48381,Data Engineer,1,9,67.0,0
5108,Platform Engineer,1,5,79.0,0
77379,Data Engineer,1,10,59.0,0
3144,Data Scientist,1,9,54.0,0
69095,Platform Engineer,1,2,84.0,0
26952,Principle Architect,1,6,86.0,0
36231,Data Scientist,2,1,60.0,0
34336,Data Analyst,2,7,,0
9431,Principle Architect,1,4,81.0,0
21346,Software Engineer,1,4,65.0,0
49690,DevOps Engineer,1,7,68.0,0
72435,QA Engineer,1,4,55.0,0
23578,Platform Engineer,1,12,48.0,0
41187,DevOps Engineer,6,1,58.0,0
354,Data Analyst,1,5,62.0,0
58828,Data Engineer,1,2,52.0,1
61780,Admin,1,3,52.0,0
7340,Software Engineer,2,16,62.0,0
41693,DevOps Engineer,1,5,49.0,0
28187,Software Engineer,1,1,47.0,0
66834,Data Analyst,1,3,54.0,0
60503,Software Engineer,1,1,47.0,0
8698,Platform Engineer,1,2,60.0,0
17176,Platform Engineer,3,3,65.0,0
29130,QA Engineer,1,11,57.0,0
31275,Data Engineer,1,6,47.0,0
27190,Manager,1,4,74.0,1
31822,Platform Engineer,1,3,48.0,0
34642,Data Engineer,1,1,44.0,0
38439,Principle Architect,1,4,68.0,0
43073,DevOps Engineer,1,11,51.0,0
58428,Admin,1,15,55.0,0
64448,Admin,1,2,84.0,0
15747,Manager,1,7,50.0,0
61038,Admin,1,10,48.0,0
8229,Data Scientist,2,6,79.0,0
70844,Software Engineer,1,11,79.0,0
26756,Software Engineer,1,5,49.0,0
49548,Admin,1,1,46.0,0
7348,DevOps Engineer,2,9,56.0,0
26805,Software Engineer,1,3,74.0,1
73742,DevOps Engineer,2,5,78.0,0
58616,QA Engineer,1,5,56.0,0
12976,DevOps Engineer,1,5,60.0,0
32563,Data Engineer,1,3,51.0,0
52952,Data Analyst,1,3,78.0,1
36491,Principle Architect,1,12,55.0,0
21474,QA Engineer,1,1,84.0,0
33441,QA Engineer,1,7,89.0,0
26205,Platform Engineer,1,2,79.0,0
54395,Data Scientist,1,5,46.0,0
645,Data Analyst,1,9,62.0,0
68530,Manager,1,2,65.0,0
48281,QA Engineer,1,3,59.0,0
22848,DevOps Engineer,1,9,49.0,0
37822,Manager,1,8,77.0,0
41650,Admin,1,2,57.0,0
604,Software Engineer,1,6,77.0,1
3290,Software Engineer,1,5,48.0,0
51109,QA Engineer,1,6,55.0,0
4616,Data Engineer,1,4,83.0,0
16149,Platform Engineer,1,3,89.0,1
39486,Admin,1,2,64.0,0
52062,Admin,1,2,84.0,0
15240,Data Scientist,1,8,77.0,0
44620,Data Engineer,1,8,71.0,0
36260,QA Engineer,1,2,47.0,0
495,Software Engineer,1,10,49.0,0
20877,Admin,1,8,50.0,1
46802,Platform Engineer,1,3,69.0,1
57617,Software Engineer,1,3,70.0,0
58022,Platform Engineer,1,7,78.0,0
38042,QA Engineer,1,10,60.0,0
14067,QA Engineer,1,4,72.0,1
76377,Data Analyst,1,17,58.0,0
61192,Admin,2,8,81.0,0
40611,Data Scientist,1,10,49.0,0
44100,Principle Architect,1,11,54.0,1
66950,QA Engineer,1,2,47.0,0
396,DevOps Engineer,1,7,70.0,0
74313,Data Engineer,1,8,47.0,0
21865,Data Engineer,1,8,51.0,0
3116,Software Engineer,1,16,80.0,0
3473,Software Engineer,1,3,66.0,0
35975,Data Scientist,1,7,50.0,0
35722,Platform Engineer,1,6,77.0,0
47118,Data Engineer,1,7,55.0,0
62522,Software Engineer,1,1,47.0,0
53497,Platform Engineer,2,1,77.0,0
77337,Admin,1,3,51.0,0
31700,Data Analyst,1,4,81.0,1
22486,QA Engineer,1,3,52.0,0
74603,Software Engineer,2,1,89.0,0
2367,Platform Engineer,1,4,85.0,0
31495,Data Scientist,3,1,66.0,0
61087,QA Engineer,3,3,86.0,0
21568,Manager,1,6,80.0,0
12721,Data Analyst,1,2,79.0,0
47809,Admin,1,1,50.0,0
63126,Principle Architect,1,3,59.0,0
53147,QA Engineer,1,12,50.0,0
8926,Software Engineer,1,3,47.0,0
35744,DevOps Engineer,1,3,64.0,1
49438,Data Analyst,3,12,50.0,0
58990,QA Engineer,1,9,62.0,0
8245,Software Engineer,2,13,69.0,0
73359,Data Analyst,1,4,48.0,0
33382,Software Engineer,2,4,49.0,0
63931,Manager,1,2,48.0,0
71831,Data Scientist,1,5,78.0,0
70222,DevOps Engineer,1,13,51.0,0
34877,Data Scientist,1,3,87.0,0
25881,Manager,1,1,55.0,0
24309,Data Engineer,1,1,63.0,0
54981,DevOps Engineer,2,5,,1
63754,Platform Engineer,1,2,87.0,0
45323,Data Scientist,3,2,70.0,0
51739,DevOps Engineer,1,4,85.0,0
30028,DevOps Engineer,1,5,68.0,0
47808,Platform Engineer,1,6,46.0,0
65957,Manager,2,7,51.0,0
70386,Admin,1,3,63.0,0
53048,Principle Architect,1,1,91.0,0
27292,Admin,1,5,91.0,0
4733,Data Analyst,2,3,82.0,0
12469,Manager,1,5,72.0,0
21782,Admin,2,3,,0
31205,Data Scientist,1,9,,0
15463,DevOps Engineer,1,23,80.0,0
43446,Platform Engineer,1,5,78.0,1
47275,QA Engineer,1,2,47.0,0
33152,QA Engineer,3,5,80.0,0
76654,Admin,1,5,57.0,0
35011,Manager,1,1,47.0,0
7977,DevOps Engineer,1,1,63.0,0
66052,DevOps Engineer,2,5,62.0,0
34124,Principle Architect,1,16,78.0,0
77800,DevOps Engineer,1,10,49.0,0
66596,Manager,1,1,51.0,0
62981,Platform Engineer,1,8,48.0,0
77405,Data Engineer,1,9,65.0,0
22628,QA Engineer,1,10,81.0,0
72780,Platform Engineer,1,3,81.0,0
24725,Manager,1,5,79.0,0
71493,Platform Engineer,2,7,78.0,0
47127,Data Analyst,1,3,87.0,0
22514,Software Engineer,1,11,50.0,0
33769,DevOps Engineer,1,3,77.0,1
8865,QA Engineer,1,4,52.0,0
47490,Manager,1,20,63.0,0
28656,Manager,2,4,48.0,0
42189,Admin,1,8,57.0,0
27247,QA Engineer,1,5,53.0,0
59148,Data Engineer,1,10,48.0,0
49815,QA Engineer,1,4,52.0,0
14961,Data Analyst,1,5,77.0,0
64194,QA Engineer,1,11,73.0,0
8828,Software Engineer,2,7,85.0,0
75820,Data Engineer,1,14,51.0,0
64730,Data Scientist,1,4,50.0,0
18409,Data Engineer,3,1,78.0,0
60659,Admin,1,12,47.0,0
18637,QA Engineer,2,5,53.0,0
29215,Data Engineer,1,8,51.0,0
20766,Data Analyst,2,6,84.0,0
26801,DevOps Engineer,1,5,75.0,0
35433,Software Engineer,1,16,74.0,0
36420,Data Analyst,1,1,72.0,0
15756,Data Engineer,1,9,81.0,0
45663,Platform Engineer,1,4,56.0,0
28674,Manager,1,7,70.0,0
58227,Data Analyst,1,4,54.0,0
31260,Platform Engineer,1,17,81.0,0
72069,Platform Engineer,1,3,77.0,0
27470,QA Engineer,1,3,63.0,0
6751,Manager,1,2,,1
9055,Manager,1,17,55.0,0
63769,DevOps Engineer,1,13,62.0,0
64022,Data Engineer,1,3,55.0,0
25561,Manager,1,8,78.0,0
5153,Data Analyst,1,2,87.0,0
72086,Principle Architect,4,12,83.0,0
54208,QA Engineer,1,4,51.0,0
47102,Principle Architect,1,5,54.0,0
38355,Platform Engineer,1,5,62.0,0
73959,Data Analyst,1,1,47.0,0
66032,Platform Engineer,2,3,82.0,0
63455,Principle Architect,1,4,63.0,0
36293,Data Scientist,1,5,77.0,0
44592,Admin,1,7,86.0,0
77608,Data Scientist,1,8,53.0,0
46849,Platform Engineer,1,5,47.0,1
59614,QA Engineer,1,1,53.0,0
34529,Platform Engineer,1,2,78.0,0
6428,Data Scientist,1,5,50.0,0
51366,Data Engineer,1,2,82.0,0
61405,Manager,1,7,75.0,0
12122,Principle Architect,1,5,50.0,0
16458,Manager,1,9,,1
986,Manager,1,1,79.0,0
60410,Data Engineer,1,5,82.0,0
63152,QA Engineer,2,5,58.0,0
75043,Platform Engineer,1,6,58.0,0
30185,Platform Engineer,3,7,40.0,0
45724,Manager,1,9,78.0,0
37445,Software Engineer,1,12,47.0,0
54561,Admin,1,10,51.0,0
62703,Manager,6,3,71.0,0
42648,Admin,1,2,81.0,0
710,Data Engineer,1,1,86.0,1
27439,DevOps Engineer,1,2,52.0,0
44281,Admin,1,5,46.0,0
74186,Data Scientist,1,7,,0
1060,DevOps Engineer,1,14,,0
67881,DevOps Engineer,1,4,59.0,0
26623,Data Analyst,3,10,73.0,0
28831,Data Analyst,1,7,79.0,0
63028,Software Engineer,1,2,49.0,0
56269,Data Analyst,1,5,51.0,0
50281,Principle Architect,1,8,59.0,0
26129,Principle Architect,1,2,55.0,1
56744,Data Engineer,2,7,67.0,0
20115,Admin,1,4,60.0,0
66872,Data Analyst,1,7,50.0,0
10420,Data Analyst,1,2,58.0,0
9376,Data Engineer,1,13,52.0,0
9644,Manager,1,5,46.0,0
6104,Admin,1,4,68.0,1
12,Data Engineer,1,2,77.0,0
34428,Data Scientist,1,8,93.0,1
15349,Principle Architect,1,4,69.0,0
64999,Manager,3,16,51.0,0
77686,Data Engineer,1,7,49.0,0
54502,Manager,1,7,54.0,0
44396,Software Engineer,2,13,75.0,0
18868,Platform Engineer,1,2,51.0,0
78191,QA Engineer,1,4,80.0,0
50780,DevOps Engineer,3,7,60.0,0
1595,Data Engineer,1,1,49.0,0
77787,Data Analyst,1,10,51.0,0
39039,Platform Engineer,1,5,69.0,0
73101,Admin,1,4,54.0,0
5106,Principle Architect,1,6,72.0,0
53700,QA Engineer,1,7,50.0,0
9840,Admin,1,2,49.0,0
21391,Platform Engineer,2,5,47.0,0
64374,Data Analyst,1,3,89.0,0
32966,Data Analyst,1,6,82.0,0
43343,Platform Engineer,2,7,88.0,0
17808,Admin,3,5,85.0,0
23436,Software Engineer,1,3,81.0,0
6511,Data Engineer,2,2,86.0,1
44418,Data Analyst,1,10,50.0,0
11715,Manager,2,2,83.0,0
31188,Data Scientist,1,3,56.0,0
35961,DevOps Engineer,1,4,68.0,0
11966,Platform Engineer,3,4,81.0,0
76369,Manager,1,15,,0
2292,Manager,1,3,83.0,0
25750,Data Scientist,1,2,59.0,0
16981,Software Engineer,1,10,68.0,0
32181,Software Engineer,1,1,77.0,0
25096,QA Engineer,1,2,52.0,0
57071,Manager,1,3,83.0,0
4523,Manager,1,5,,0
69759,Data Engineer,1,1,88.0,0
52817,Principle Architect,1,8,56.0,0
46037,Admin,1,3,79.0,0
25150,Data Engineer,1,11,57.0,0
7120,Manager,1,4,,0
28304,Data Analyst,1,3,77.0,0
12795,Principle Architect,1,19,74.0,0
15389,Data Scientist,1,4,82.0,0
52909,Manager,1,10,59.0,0
34766,Data Scientist,1,3,68.0,0
29986,DevOps Engineer,1,4,44.0,0
24714,Manager,1,2,48.0,0
77668,DevOps Engineer,1,9,60.0,0
25470,Manager,1,4,59.0,0
23120,Software Engineer,1,6,48.0,0
58569,Software Engineer,2,2,74.0,0
15898,Data Analyst,1,6,57.0,0
37241,Data Engineer,1,3,50.0,0
37922,Data Analyst,1,16,50.0,0
22783,Data Engineer,2,3,50.0,0
53943,Data Analyst,2,16,55.0,0
12849,Admin,2,9,50.0,0
76749,Data Scientist,1,2,74.0,0
24956,Data Engineer,2,6,48.0,0
17094,DevOps Engineer,2,4,80.0,0
6704,QA Engineer,1,12,47.0,1
34264,DevOps Engineer,1,5,54.0,0
47470,QA Engineer,1,6,,0
63258,Platform Engineer,1,11,78.0,0
28016,Platform Engineer,1,3,84.0,0
45395,Manager,1,9,56.0,0
51879,Platform Engineer,1,3,79.0,0
72939,Manager,1,6,60.0,0
48407,DevOps Engineer,1,3,63.0,0
15375,Data Analyst,2,4,79.0,0
44081,Principle Architect,1,4,67.0,0
76043,Principle Architect,1,6,69.0,0
18119,Data Engineer,1,12,50.0,0
16900,Data Engineer,1,4,49.0,0
38230,Principle Architect,1,4,58.0,0
33936,DevOps Engineer,1,7,54.0,0
45889,Principle Architect,1,6,81.0,0
23213,QA Engineer,1,8,84.0,0
68096,Software Engineer,1,5,59.0,0
27543,Data Analyst,1,15,,1
62221,Manager,1,18,60.0,0
24894,Software Engineer,1,4,51.0,0
14018,Platform Engineer,1,3,59.0,0
72574,QA Engineer,1,8,51.0,0
76325,Principle Architect,1,3,54.0,0
70523,Manager,2,9,59.0,0
62595,Platform Engineer,1,7,80.0,0
62469,QA Engineer,2,3,76.0,0
33310,Data Scientist,2,2,87.0,0
56013,Data Scientist,1,6,,0
69540,Data Scientist,1,1,81.0,1
28657,Principle Architect,1,10,67.0,0
36952,QA Engineer,1,6,79.0,0
33438,QA Engineer,1,4,86.0,0
35797,Principle Architect,1,2,58.0,0
22648,Software Engineer,1,6,60.0,0
62158,Platform Engineer,1,31,72.0,0
13211,DevOps Engineer,2,16,73.0,0
49064,Platform Engineer,1,9,59.0,0
18447,Principle Architect,1,3,54.0,0
68518,Admin,4,3,86.0,0
62538,Manager,1,8,71.0,0
45895,Data Analyst,1,2,51.0,0
58668,Data Analyst,1,6,69.0,0
60995,DevOps Engineer,1,7,65.0,0
62098,Software Engineer,1,1,63.0,0
46101,Manager,1,4,54.0,0
27372,Data Analyst,1,4,63.0,0
34361,Admin,1,3,60.0,0
65616,Platform Engineer,1,21,65.0,0
57560,Data Engineer,1,7,72.0,0
40308,Principle Architect,1,12,,0
13560,Manager,1,3,79.0,0
73271,Manager,2,10,83.0,0
44802,Manager,1,29,78.0,0
24803,Platform Engineer,1,4,71.0,0
10727,Admin,1,3,70.0,0
76938,Software Engineer,1,4,91.0,1
7324,Manager,2,4,78.0,0
55461,Manager,1,1,59.0,0
22781,Data Analyst,1,1,76.0,0
48965,Software Engineer,1,7,84.0,0
8422,Principle Architect,1,4,62.0,0
28847,Data Scientist,3,4,78.0,1
37770,Data Analyst,1,1,53.0,0
6629,QA Engineer,1,5,83.0,0
21565,Software Engineer,2,6,50.0,0
24109,DevOps Engineer,1,4,80.0,0
72720,Data Analyst,1,4,48.0,0
46035,Data Engineer,1,11,75.0,0
65591,Data Analyst,1,8,78.0,0
42661,Admin,1,12,68.0,0
69503,Platform Engineer,2,7,82.0,0
73853,DevOps Engineer,1,8,85.0,1
28442,Manager,2,2,83.0,0
5443,Software Engineer,2,7,63.0,0
35365,Platform Engineer,1,1,47.0,0
28878,Platform Engineer,1,8,47.0,0
58930,Data Analyst,1,6,65.0,0
31411,Manager,1,8,58.0,0
44822,Data Analyst,1,2,58.0,0
75077,Data Analyst,2,2,82.0,0
55424,DevOps Engineer,1,3,68.0,0
17042,DevOps Engineer,2,3,50.0,0
57220,Data Analyst,1,1,51.0,0
64872,Manager,1,7,69.0,0
10225,QA Engineer,1,7,,0
22140,Manager,1,7,77.0,0
45557,Data Analyst,1,8,52.0,0
39700,Platform Engineer,1,5,50.0,0
47586,QA Engineer,1,7,84.0,0
404,Admin,1,7,58.0,0
13038,DevOps Engineer,1,7,54.0,0
47354,Platform Engineer,2,9,49.0,0
54617,Data Scientist,1,15,69.0,0
12230,Principle Architect,1,8,50.0,0
76197,Data Analyst,1,1,48.0,0
19612,Software Engineer,1,4,51.0,0
62979,Manager,1,3,68.0,0
180,Platform Engineer,1,3,86.0,0
28422,Data Analyst,2,4,88.0,0
57808,Admin,1,12,88.0,0
75110,Software Engineer,1,4,62.0,0
35207,Data Scientist,1,2,62.0,0
41292,Data Scientist,2,7,81.0,0
14613,Platform Engineer,1,4,64.0,0
14584,Software Engineer,1,7,59.0,0
3581,Principle Architect,2,9,52.0,0
8424,QA Engineer,2,11,92.0,1
45253,DevOps Engineer,1,4,92.0,1
24293,Principle Architect,1,8,57.0,0
45094,Software Engineer,1,8,68.0,0
69466,Manager,1,1,71.0,0
5639,Manager,1,2,66.0,0
36805,Platform Engineer,1,1,85.0,0
55333,Software Engineer,2,1,87.0,0
34543,Data Scientist,1,2,60.0,0
17536,Data Analyst,1,14,60.0,0
36340,QA Engineer,1,7,71.0,0
24177,Principle Architect,1,10,75.0,0
35480,Principle Architect,1,2,46.0,0
48067,Admin,1,4,53.0,0
38827,Platform Engineer,2,2,48.0,0
37594,Principle Architect,2,16,66.0,0
63292,QA Engineer,1,1,80.0,1
45571,Manager,1,7,51.0,0
33535,Data Scientist,1,4,48.0,0
52397,Manager,1,1,58.0,0
25070,QA Engineer,2,7,65.0,0
70914,Data Engineer,1,7,85.0,0
44344,Admin,1,5,50.0,1
35745,Data Engineer,1,4,79.0,0
6759,Software Engineer,1,4,78.0,0
63434,Data Engineer,2,1,43.0,0
35019,Data Engineer,1,2,58.0,0
76987,Principle Architect,1,3,68.0,0
19329,QA Engineer,1,5,79.0,0
21963,DevOps Engineer,1,10,70.0,0
21714,DevOps Engineer,1,8,46.0,0
76470,Manager,1,4,95.0,1
51688,Software Engineer,1,7,65.0,0
32715,Manager,2,2,50.0,0
63965,Admin,1,4,50.0,0
67757,Data Engineer,1,2,59.0,0
35070,Principle Architect,1,1,,0
76241,Data Scientist,1,10,58.0,0
64419,DevOps Engineer,1,10,49.0,0
19919,Data Engineer,1,1,84.0,0
45230,Manager,1,1,62.0,0
8611,Principle Architect,1,31,82.0,0
71070,Principle Architect,1,7,58.0,0
71200,QA Engineer,1,8,58.0,0
22207,QA Engineer,1,7,87.0,0
15717,Principle Architect,1,2,74.0,0
70680,Data Analyst,1,1,51.0,1
19066,Software Engineer,1,11,54.0,0
28683,Data Analyst,1,7,,0
14000,QA Engineer,1,3,44.0,0
56788,Admin,1,5,81.0,0
55451,Principle Architect,1,5,85.0,0
61858,DevOps Engineer,1,10,67.0,0
26814,Data Scientist,1,5,51.0,0
74295,Admin,1,6,67.0,1
60803,Data Analyst,1,12,60.0,0
62273,Principle Architect,1,4,48.0,0
24706,Data Analyst,2,2,81.0,0
9641,Manager,1,3,71.0,0
11330,QA Engineer,1,5,46.0,0
47740,Data Scientist,1,6,44.0,0
32746,Data Engineer,1,2,56.0,0
31629,Data Analyst,1,2,76.0,0
8874,Software Engineer,2,21,58.0,0
2991,Platform Engineer,1,18,59.0,0
70013,DevOps Engineer,1,5,86.0,0
36259,Principle Architect,1,2,47.0,0
27447,Principle Architect,1,10,85.0,0
47082,Software Engineer,2,7,44.0,0
24181,Platform Engineer,1,5,60.0,0
53113,QA Engineer,2,4,81.0,0
14594,Data Scientist,1,2,50.0,0
20467,Data Engineer,1,7,,0
312,Data Analyst,1,9,,1
62432,Platform Engineer,1,4,51.0,0
46217,Data Engineer,1,12,55.0,0
30935,Platform Engineer,1,7,79.0,0
61280,DevOps Engineer,1,8,58.0,0
18317,Admin,2,5,65.0,0
49071,QA Engineer,1,14,52.0,0
58446,Software Engineer,1,6,49.0,0
14715,QA Engineer,2,2,83.0,0
44874,Software Engineer,1,1,49.0,0
59341,Manager,2,2,86.0,0
1571,QA Engineer,1,16,64.0,0
6284,Data Engineer,1,3,60.0,0
26844,Data Scientist,1,28,51.0,0
70024,Data Scientist,1,24,80.0,0
1570,Platform Engineer,1,3,68.0,1
7820,Data Engineer,1,5,49.0,0
21820,Manager,1,1,80.0,0
65198,Data Scientist,1,5,48.0,0
45312,DevOps Engineer,1,11,86.0,1
49777,Admin,1,2,48.0,0
18112,Data Engineer,1,5,63.0,0
5974,Data Scientist,1,6,59.0,0
51581,Software Engineer,1,5,68.0,0
28235,Data Engineer,1,3,85.0,0
74181,Manager,1,5,77.0,1
7614,DevOps Engineer,2,5,86.0,0
32731,DevOps Engineer,1,9,60.0,0
67931,Data Analyst,1,4,65.0,0
58959,DevOps Engineer,1,6,60.0,0
9710,Admin,1,4,,0
38194,Data Scientist,1,8,64.0,0
77159,Platform Engineer,1,7,81.0,1
20957,Data Engineer,1,9,57.0,0
11700,Admin,2,2,87.0,0
4747,Platform Engineer,3,7,80.0,1
5628,Data Analyst,1,9,52.0,0
54513,Data Analyst,1,5,86.0,0
70309,Manager,2,8,50.0,0
17679,Platform Engineer,1,16,80.0,0
2639,DevOps Engineer,1,6,60.0,0
76533,Software Engineer,1,5,89.0,0
44341,Principle Architect,1,5,48.0,0
11411,Software Engineer,1,3,65.0,0
37115,Admin,1,5,57.0,0
66108,DevOps Engineer,1,6,48.0,0
6405,QA Engineer,1,16,52.0,0
15699,Principle Architect,1,11,46.0,0
16487,Admin,1,3,80.0,0
67427,Principle Architect,1,4,78.0,0
19508,Platform Engineer,1,8,71.0,0
14571,DevOps Engineer,1,7,86.0,0
56332,Manager,1,3,51.0,0
75214,Principle Architect,2,6,74.0,0
8781,Data Scientist,1,2,76.0,0
59192,Data Scientist,2,7,49.0,0
30633,Manager,1,4,48.0,0
64524,Manager,1,6,59.0,0
72314,Data Analyst,1,4,68.0,0
49834,Admin,1,17,49.0,0
4905,Platform Engineer,1,2,54.0,0
35945,Software Engineer,4,7,62.0,0
3907,Data Engineer,1,2,65.0,1
19050,Manager,1,4,88.0,0
54886,Data Analyst,1,10,80.0,0
68919,Software Engineer,1,4,93.0,1
11908,Platform Engineer,1,4,51.0,0
13939,Principle Architect,1,8,59.0,0
42539,Principle Architect,1,6,80.0,0
19198,QA Engineer,1,6,47.0,1
12297,DevOps Engineer,1,7,60.0,0
18974,Data Analyst,2,4,66.0,0
30368,Platform Engineer,1,5,51.0,0
29790,Data Engineer,1,3,56.0,0
63853,Data Analyst,1,2,52.0,0
65924,Manager,2,9,69.0,0
46197,Admin,1,3,,0
18446,Manager,2,9,67.0,0
51624,Admin,1,5,59.0,0
37234,Principle Architect,1,6,62.0,0
20897,Platform Engineer,1,8,49.0,0
50722,Data Engineer,1,5,51.0,0
41194,Data Analyst,1,6,57.0,0
17372,Data Analyst,1,1,46.0,0
6543,QA Engineer,1,8,69.0,0
84,Data Analyst,1,4,76.0,0
22137,Data Engineer,1,14,56.0,0
5487,Admin,2,8,88.0,0
12034,Data Scientist,1,7,83.0,0
66558,Data Engineer,1,5,53.0,0
30140,Software Engineer,1,7,80.0,1
68560,Platform Engineer,1,5,54.0,0
14995,Data Scientist,1,16,82.0,0
6475,DevOps Engineer,2,3,67.0,0
72180,Software Engineer,1,8,59.0,0
55576,Data Engineer,1,7,,0
18720,QA Engineer,2,9,86.0,0
11567,Platform Engineer,1,4,48.0,0
27107,Data Analyst,1,15,49.0,0
53874,Software Engineer,2,2,57.0,0
68862,Manager,1,2,47.0,0
28244,Data Analyst,1,4,49.0,0
33291,QA Engineer,1,8,82.0,0
44971,Software Engineer,1,4,47.0,0
39809,Data Engineer,1,9,87.0,0
11214,Admin,2,7,84.0,0
69098,QA Engineer,1,5,53.0,0
59449,DevOps Engineer,1,7,81.0,0
63896,Manager,1,16,81.0,0
51858,QA Engineer,1,2,80.0,0
41757,DevOps Engineer,1,3,64.0,0
38668,Data Scientist,1,1,51.0,0
2481,Admin,1,3,70.0,0
7733,Data Engineer,1,2,53.0,0
23136,DevOps Engineer,1,14,58.0,0
72338,Manager,1,3,49.0,0
29682,Data Scientist,1,2,,0
16620,Principle Architect,1,3,62.0,0
34392,Manager,2,2,84.0,1
10897,Software Engineer,1,3,47.0,0
66827,Data Analyst,1,2,60.0,0
25558,Principle Architect,1,8,,0
46304,Data Scientist,1,6,74.0,0
1050,Data Scientist,1,7,81.0,0
7654,Platform Engineer,1,3,60.0,0
7740,Manager,2,4,86.0,0
3809,DevOps Engineer,1,1,81.0,0
14011,DevOps Engineer,1,5,68.0,0
33004,Manager,1,6,79.0,0
13086,QA Engineer,1,4,65.0,1
40110,Data Analyst,1,10,84.0,0
35067,Admin,1,2,81.0,0
37284,Principle Architect,1,5,58.0,0
9165,Data Scientist,1,5,86.0,0
47776,Data Engineer,2,6,73.0,0
15706,QA Engineer,1,15,75.0,0
19768,Principle Architect,1,2,80.0,0
9852,Platform Engineer,1,7,46.0,0
14727,Software Engineer,1,7,53.0,0
55106,Platform Engineer,1,5,59.0,0
60464,Manager,1,5,51.0,0
33520,Principle Architect,1,4,52.0,0
47817,Principle Architect,1,3,84.0,0
19049,DevOps Engineer,1,17,56.0,0
51802,Manager,1,5,78.0,0
71140,Data Analyst,1,3,59.0,0
21975,DevOps Engineer,1,6,72.0,0
36035,Principle Architect,3,4,47.0,0
67964,Data Scientist,1,4,72.0,1
25767,Data Engineer,1,4,50.0,0
68211,Data Scientist,1,4,57.0,0
29839,Data Engineer,1,11,,1
64081,Data Analyst,2,2,83.0,0
71863,Software Engineer,1,6,64.0,0
65698,QA Engineer,1,5,51.0,0
17408,Admin,1,2,59.0,0
7147,QA Engineer,1,10,72.0,0
8674,DevOps Engineer,2,6,,0
14767,Platform Engineer,2,4,69.0,0
72794,Manager,2,3,46.0,0
58326,Data Scientist,1,6,44.0,0
21213,DevOps Engineer,1,1,68.0,0
25635,Admin,1,9,56.0,0
30697,DevOps Engineer,1,4,59.0,0
62879,Data Analyst,1,9,74.0,0
72585,Software Engineer,1,6,54.0,0
4882,Admin,1,13,50.0,0
39100,Data Scientist,3,6,48.0,0
76419,DevOps Engineer,1,4,48.0,0
59575,DevOps Engineer,1,2,47.0,0
49884,Principle Architect,2,1,64.0,0
49318,DevOps Engineer,1,7,73.0,0
61950,Software Engineer,1,19,43.0,0
23411,DevOps Engineer,1,6,58.0,0
45967,Data Engineer,1,4,71.0,0
74033,QA Engineer,1,8,57.0,0
45193,Software Engineer,1,15,86.0,0
39147,Principle Architect,2,1,50.0,0
36155,Platform Engineer,2,4,53.0,0
52679,Data Scientist,1,19,59.0,0
8073,Platform Engineer,1,5,50.0,0
71,Data Analyst,1,6,88.0,0
98,QA Engineer,1,11,80.0,0
50741,Principle Architect,3,2,70.0,0
72214,QA Engineer,1,3,53.0,0
43922,Manager,1,3,86.0,0
59686,QA Engineer,2,3,70.0,0
59169,Manager,1,2,70.0,0
30787,Manager,1,3,80.0,1
71475,Software Engineer,2,5,83.0,0
